filename,class_label
../dataset/raw_revised_HL/raw/multi/0210p_02102021_137b_13_RBC_multiple_CD61+_15.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_137b_13_RBC_multiple_CD61+_18.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_137b_13_RBC_multiple_CD61+_49.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_137b_13_RBC_multiple_CD61+_95.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_137b_13_RBC_multiple_CD61+_99.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_143b_15_CD61+particles_108.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_143b_15_CD61+particles_11.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_143b_15_CD61+particles_115.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_143b_15_CD61+particles_116.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_143b_15_CD61+particles_131.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_143b_15_CD61+particles_15.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_143b_15_CD61+particles_21.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_143b_15_CD61+particles_23.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_143b_15_CD61+particles_45.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_143b_15_CD61+particles_54.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_143b_15_CD61+particles_7.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_143b_15_CD61+particles_70.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_143b_15_CD61+particles_78.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_143b_15_CD61+particles_83.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_151b_20_RBC_multiple_CD61+_19.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_151b_20_RBC_multiple_CD61+_42.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_151b_20_RBC_multiple_CD61+_48.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_151b_20_RBC_multiple_CD61+_51.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_151b_20_RBC_multiple_CD61+_55.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_151b_20_RBC_multiple_CD61+_63.png.png,multi
../dataset/raw_revised_HL/raw/multi/0210p_02102021_151b_20_RBC_multiple_CD61+_65.png.png,multi
../dataset/raw_revised_HL/raw/multi/1123p_107a_11232020_8_DAPI+cells_13.png.png,multi
../dataset/raw_revised_HL/raw/multi/1123p_107a_11232020_8_DAPI+cells_35.png.png,multi
../dataset/raw_revised_HL/raw/multi/1123p_82b_11232020_1_RBS_multiples_10.png.png,multi
../dataset/raw_revised_HL/raw/multi/1123p_82b_11232020_1_RBS_multiples_102.png.png,multi
../dataset/raw_revised_HL/raw/multi/1123p_82b_11232020_1_RBS_multiples_115.png.png,multi
../dataset/raw_revised_HL/raw/multi/1123p_82b_11232020_1_RBS_multiples_33.png.png,multi
../dataset/raw_revised_HL/raw/multi/1123p_82b_11232020_1_RBS_multiples_34.png.png,multi
../dataset/raw_revised_HL/raw/multi/1123p_82b_11232020_1_RBS_multiples_51.png.png,multi
../dataset/raw_revised_HL/raw/multi/1123p_82b_11232020_1_RBS_multiples_56.png.png,multi
../dataset/raw_revised_HL/raw/multi/1123p_82b_11232020_1_RBS_multiples_80.png.png,multi
../dataset/raw_revised_HL/raw/multi/1123p_82b_11232020_1_RBS_multiples_82.png.png,multi
../dataset/raw_revised_HL/raw/multi/1123p_82b_11232020_1_RBS_multiples_84.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87A_8_RBC_multiple_CD61+_15.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87A_8_RBC_multiple_CD61+_22.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87A_8_RBC_multiple_CD61+_26.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87A_8_RBC_multiple_CD61+_41.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87A_8_RBC_multiple_CD61+_63.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87A_8_RBC_multiple_CD61+_69.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87B_2_CD61+particles_10.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87B_2_CD61+particles_101.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87B_2_CD61+particles_116.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87B_2_CD61+particles_122.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87B_2_CD61+particles_17.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87B_2_CD61+particles_3.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87B_2_CD61+particles_35.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87B_2_CD61+particles_43.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87B_2_CD61+particles_47.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87B_2_CD61+particles_62.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87B_2_CD61+particles_79.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87B_2_CD61+particles_84.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_12042020_87B_2_CD61+particles_90.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_120420_88A_3_daf _ no comp_RBC_multiple_CD61+_14.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_120420_88A_3_daf _ no comp_RBC_multiple_CD61+_19.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_120420_88A_3_daf _ no comp_RBC_multiple_CD61+_33.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_120420_88A_3_daf _ no comp_RBC_multiple_CD61+_54.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_120420_88A_3_daf _ no comp_RBC_multiple_CD61+_60.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_120420_88A_3_daf _ no comp_RBC_multiple_CD61+_70.png.png,multi
../dataset/raw_revised_HL/raw/multi/1204p_120420_88A_3_daf _ no comp_RBC_multiple_CD61+_8.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_103.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_106.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_112.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_118.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_123.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_124.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_129.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_131.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_147.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_149.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_15.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_155.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_16.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_20.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_25.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60386B_3_CD61+particles_26.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_101.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_104.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_107.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_114.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_12.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_126.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_137.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_145.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_146.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_155.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_17.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_19.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_25.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_31.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_40.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_46.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_49.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_54.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_62.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_66.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_69.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_7.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_72.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_73.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_79.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_92.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60387B_5_CD61+particles_95.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60388B_7_RBS_multiples_10.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_60388B_7_RBS_multiples_25.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_94A_1_1_daf_analyzed_RBC_multiple_CD61+_36.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_94A_1_1_daf_analyzed_RBC_multiple_CD61+_77.png.png,multi
../dataset/raw_revised_HL/raw/multi/1207p_94A_1_1_daf_analyzed_RBC_multiple_CD61+_84.png.png,multi
../dataset/raw_revised_HL/raw/multi/1215p_12152020_9B_6_CD61+particles_154.png.png,multi
../dataset/raw_revised_HL/raw/multi/1215p_12152020_9B_6_CD61+particles_26.png.png,multi
../dataset/raw_revised_HL/raw/multi/1215p_12152020_9B_6_CD61+particles_27.png.png,multi
../dataset/raw_revised_HL/raw/multi/1215p_12152020_9B_6_CD61+particles_51.png.png,multi
../dataset/raw_revised_HL/raw/particles/012621_103B_3_platelet_cluster_chan1_25.png,particles
../dataset/raw_revised_HL/raw/particles/012621_103B_3_platelet_cluster_chan1_37.png,particles
../dataset/raw_revised_HL/raw/particles/012621_103B_3_platelet_cluster_chan1_75.png,particles
../dataset/raw_revised_HL/raw/particles/012621_105b_9_platelet_cluster_chan1_16.png,particles
../dataset/raw_revised_HL/raw/particles/012621_105b_9_platelet_cluster_chan1_30.png,particles
../dataset/raw_revised_HL/raw/particles/012621_105b_9_platelet_cluster_chan1_4.png,particles
../dataset/raw_revised_HL/raw/particles/012621_105b_9_platelet_cluster_chan1_44.png,particles
../dataset/raw_revised_HL/raw/particles/012621_105b_9_platelet_cluster_chan1_67.png,particles
../dataset/raw_revised_HL/raw/particles/012621_121B_1_platelet_cluster_chan1_65.png,particles
../dataset/raw_revised_HL/raw/particles/012621_126B_13_platelet_cluster_chan1_34.png,particles
../dataset/raw_revised_HL/raw/particles/012621_126B_13_platelet_cluster_chan1_43.png,particles
../dataset/raw_revised_HL/raw/particles/012621_126B_13_platelet_cluster_chan1_56.png,particles
../dataset/raw_revised_HL/raw/particles/012621_126B_13_platelet_cluster_chan1_87.png,particles
../dataset/raw_revised_HL/raw/particles/012621_126B_13_platelet_cluster_chan1_9.png,particles
../dataset/raw_revised_HL/raw/particles/012621_138B_14_platelet_cluster_chan1_68.png,particles
../dataset/raw_revised_HL/raw/particles/012621_139B_16_platelet_cluster_chan1_51.png,particles
../dataset/raw_revised_HL/raw/particles/012621_139B_16_platelet_cluster_chan1_57.png,particles
../dataset/raw_revised_HL/raw/particles/012621_139B_16_platelet_cluster_chan1_7.png,particles
../dataset/raw_revised_HL/raw/particles/012621_139B_16_platelet_cluster_chan1_78.png,particles
../dataset/raw_revised_HL/raw/particles/012621_139B_16_platelet_cluster_chan1_81.png,particles
../dataset/raw_revised_HL/raw/particles/012621_139B_16_platelet_cluster_chan1_84.png,particles
../dataset/raw_revised_HL/raw/particles/012621_83B_4_platelet_cluster_chan1_32.png,particles
../dataset/raw_revised_HL/raw/particles/012621_83B_4_platelet_cluster_chan1_51.png,particles
../dataset/raw_revised_HL/raw/particles/012621_83B_4_platelet_cluster_chan1_53.png,particles
../dataset/raw_revised_HL/raw/particles/012621_83B_4_platelet_cluster_chan1_69.png,particles
../dataset/raw_revised_HL/raw/particles/012621_83B_4_platelet_cluster_chan1_71.png,particles
../dataset/raw_revised_HL/raw/particles/012621_83B_4_platelet_cluster_chan1_73.png,particles
../dataset/raw_revised_HL/raw/particles/012621_83B_4_platelet_cluster_chan1_80.png,particles
../dataset/raw_revised_HL/raw/particles/012621_85B_7_platelet_cluster_chan1_10.png,particles
../dataset/raw_revised_HL/raw/particles/012621_85B_7_platelet_cluster_chan1_21.png,particles
../dataset/raw_revised_HL/raw/particles/012621_85B_7_platelet_cluster_chan1_25.png,particles
../dataset/raw_revised_HL/raw/particles/012621_85B_7_platelet_cluster_chan1_31.png,particles
../dataset/raw_revised_HL/raw/particles/012621_85B_7_platelet_cluster_chan1_35.png,particles
../dataset/raw_revised_HL/raw/particles/012621_85B_7_platelet_cluster_chan1_46.png,particles
../dataset/raw_revised_HL/raw/particles/012621_85B_7_platelet_cluster_chan1_50.png,particles
../dataset/raw_revised_HL/raw/particles/012621_85B_7_platelet_cluster_chan1_55.png,particles
../dataset/raw_revised_HL/raw/particles/012621_85B_7_platelet_cluster_chan1_76.png,particles
../dataset/raw_revised_HL/raw/particles/012621_85B_7_platelet_cluster_chan1_80.png,particles
../dataset/raw_revised_HL/raw/particles/012621_85B_7_platelet_cluster_chan1_82.png,particles
../dataset/raw_revised_HL/raw/particles/012621_85B_7_platelet_cluster_chan1_83.png,particles
../dataset/raw_revised_HL/raw/particles/012621_85B_7_platelet_cluster_chan1_87.png,particles
../dataset/raw_revised_HL/raw/particles/012621_97B_12_platelet_cluster_chan1_37.png,particles
../dataset/raw_revised_HL/raw/particles/012621_97B_12_platelet_cluster_chan1_50.png,particles
../dataset/raw_revised_HL/raw/particles/012621_97B_12_platelet_cluster_chan1_64.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_2_platelet_cluster_chan1_10.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_2_platelet_cluster_chan1_14.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_2_platelet_cluster_chan1_15.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_2_platelet_cluster_chan1_18.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_2_platelet_cluster_chan1_33.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_2_platelet_cluster_chan1_64.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_2_platelet_cluster_chan1_67.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_11.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_19.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_23.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_28.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_38.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_39.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_40.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_52.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_53.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_55.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_61.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_63.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_71.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_73.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_80.png,particles
../dataset/raw_revised_HL/raw/particles/012621_98B_8_platelet_cluster_chan1_9.png,particles
../dataset/raw_revised_HL/raw/particles/012621_99B_platelet_cluster_chan1_18.png,particles
../dataset/raw_revised_HL/raw/particles/012621_99B_platelet_cluster_chan1_47.png,particles
../dataset/raw_revised_HL/raw/particles/012621_99B_platelet_cluster_chan1_48.png,particles
../dataset/raw_revised_HL/raw/particles/012621_99B_platelet_cluster_chan1_68.png,particles
../dataset/raw_revised_HL/raw/particles/012621_99B_platelet_cluster_chan1_7.png,particles
../dataset/raw_revised_HL/raw/particles/012621_99B_platelet_cluster_chan1_72.png,particles
../dataset/raw_revised_HL/raw/single/012621_103B_3_rbc_only_chan1_21.png,single
../dataset/raw_revised_HL/raw/single/012621_103B_3_rbc_only_chan1_28.png,single
../dataset/raw_revised_HL/raw/single/012621_103B_3_rbc_only_chan1_59.png,single
../dataset/raw_revised_HL/raw/single/012621_103B_3_rbc_only_chan1_9.png,single
../dataset/raw_revised_HL/raw/single/012621_103B_3_rbc_platelet_chan1_13.png,single
../dataset/raw_revised_HL/raw/single/012621_103B_3_rbc_platelet_chan1_45.png,single
../dataset/raw_revised_HL/raw/single/012621_103B_3_wbc_chan1_38.png,single
../dataset/raw_revised_HL/raw/single/012621_103B_3_wbc_chan1_49.png,single
../dataset/raw_revised_HL/raw/single/012621_103B_3_wbc_chan1_59.png,single
../dataset/raw_revised_HL/raw/single/012621_103B_3_wbc_chan1_60.png,single
../dataset/raw_revised_HL/raw/single/012621_103B_3_wbc_chan1_64.png,single
../dataset/raw_revised_HL/raw/single/012621_105b_9_rbc_only_chan1_15.png,single
../dataset/raw_revised_HL/raw/single/012621_105b_9_rbc_only_chan1_17.png,single
../dataset/raw_revised_HL/raw/single/012621_105b_9_rbc_only_chan1_24.png,single
../dataset/raw_revised_HL/raw/single/012621_105b_9_rbc_only_chan1_31.png,single
../dataset/raw_revised_HL/raw/single/012621_105b_9_rbc_only_chan1_53.png,single
../dataset/raw_revised_HL/raw/single/012621_105b_9_rbc_platelet_chan1_1.png,single
../dataset/raw_revised_HL/raw/single/012621_105b_9_rbc_platelet_chan1_15.png,single
../dataset/raw_revised_HL/raw/single/012621_105b_9_rbc_platelet_chan1_26.png,single
../dataset/raw_revised_HL/raw/single/012621_105b_9_rbc_platelet_chan1_3.png,single
../dataset/raw_revised_HL/raw/single/012621_105b_9_rbc_platelet_chan1_34.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_platelet_cluster_chan1_35.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_platelet_cluster_chan1_83.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_RBC_only_chan1_13.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_RBC_only_chan1_16.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_RBC_only_chan1_27.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_RBC_only_chan1_42.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_RBC_only_chan1_55.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_RBC_platelet_chan1_16.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_RBC_platelet_chan1_27.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_RBC_platelet_chan1_31.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_RBC_platelet_chan1_40.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_RBC_platelet_chan1_54.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_RBC_platelet_chan1_55.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_wbc_chan1_24.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_wbc_chan1_27.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_wbc_chan1_28.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_wbc_chan1_34.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_wbc_chan1_40.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_wbc_chan1_63.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_wbc_chan1_66.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_wbc_chan1_81.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_wbc_chan1_82.png,single
../dataset/raw_revised_HL/raw/single/012621_121B_1_wbc_chan1_85.png,single
../dataset/raw_revised_HL/raw/single/012621_126B_13_platelet_cluster_chan1_93.png,single
../dataset/raw_revised_HL/raw/single/012621_126B_13_RBC_only_chan1_14.png,single
../dataset/raw_revised_HL/raw/single/012621_126B_13_RBC_only_chan1_48.png,single
../dataset/raw_revised_HL/raw/single/012621_126B_13_RBC_only_chan1_72.png,single
../dataset/raw_revised_HL/raw/single/012621_126B_13_RBC_platelet_chan1_13.png,single
../dataset/raw_revised_HL/raw/single/012621_126B_13_RBC_platelet_chan1_34.png,single
../dataset/raw_revised_HL/raw/single/012621_126B_13_RBC_platelet_chan1_52.png,single
../dataset/raw_revised_HL/raw/single/012621_126B_13_RBC_platelet_chan1_61.png,single
../dataset/raw_revised_HL/raw/single/012621_126B_13_wbc_chan1_57.png,single
../dataset/raw_revised_HL/raw/single/012621_126B_13_wbc_chan1_64.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_platelet_cluster_chan1_74.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_RBC_only_chan1_18.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_RBC_only_chan1_2.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_RBC_only_chan1_41.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_RBC_only_chan1_45.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_RBC_only_chan1_60.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_RBC_platelet_chan1_21.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_RBC_platelet_chan1_24.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_RBC_platelet_chan1_27.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_RBC_platelet_chan1_44.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_RBC_platelet_chan1_46.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_RBC_platelet_chan1_5.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_RBC_platelet_chan1_59.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_RBC_platelet_chan1_63.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_wbc_chan1_20.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_wbc_chan1_21.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_wbc_chan1_23.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_wbc_chan1_26.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_wbc_chan1_31.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_wbc_chan1_35.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_wbc_chan1_5.png,single
../dataset/raw_revised_HL/raw/single/012621_135B_17_wbc_chan1_8.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_platelet_cluster_chan1_42.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_platelet_cluster_chan1_98.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_RBC_only_chan1_1.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_RBC_only_chan1_24.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_RBC_only_chan1_30.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_RBC_only_chan1_36.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_RBC_only_chan1_45.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_RBC_only_chan1_53.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_RBC_only_chan1_60.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_RBC_platelet_chan1_17.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_RBC_platelet_chan1_29.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_RBC_platelet_chan1_6.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_wbc_chan1_29.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_wbc_chan1_32.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_wbc_chan1_41.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_wbc_chan1_50.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_wbc_chan1_56.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_wbc_chan1_63.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_wbc_chan1_71.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_wbc_chan1_76.png,single
../dataset/raw_revised_HL/raw/single/012621_138B_14_wbc_chan1_85.png,single
../dataset/raw_revised_HL/raw/single/012621_139B_16_platelet_cluster_chan1_1.png,single
../dataset/raw_revised_HL/raw/single/012621_139B_16_platelet_cluster_chan1_26.png,single
../dataset/raw_revised_HL/raw/single/012621_139B_16_platelet_cluster_chan1_60.png,single
../dataset/raw_revised_HL/raw/single/012621_139B_16_rbc_only_chan1_1.png,single
../dataset/raw_revised_HL/raw/single/012621_139B_16_rbc_only_chan1_3.png,single
../dataset/raw_revised_HL/raw/single/012621_139B_16_rbc_only_chan1_30.png,single
../dataset/raw_revised_HL/raw/single/012621_139B_16_rbc_only_chan1_31.png,single
../dataset/raw_revised_HL/raw/single/012621_139B_16_rbc_only_chan1_37.png,single
../dataset/raw_revised_HL/raw/single/012621_139B_16_rbc_only_chan1_39.png,single
../dataset/raw_revised_HL/raw/single/012621_139B_16_rbc_only_chan1_47.png,single
../dataset/raw_revised_HL/raw/single/012621_139B_16_rbc_only_chan1_49.png,single
../dataset/raw_revised_HL/raw/single/012621_139B_16_rbc_only_chan1_65.png,single
../dataset/raw_revised_HL/raw/single/012621_139B_16_rbc_only_chan1_70.png,single
